frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol
"Apr 27, 2025 15:55:47.782994000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.782995000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.782996000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.782996000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.782997000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.782997000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.782998000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.782999000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.782999000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783000000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783001000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783001000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783002000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783002000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783003000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783004000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783005000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783005000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783006000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783007000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783007000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783008000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783009000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783009000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783010000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783011000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783012000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783013000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783013000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783014000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783015000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783015000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783016000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783017000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783017000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783020000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783020000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783021000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783021000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783022000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783023000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783024000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783024000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783025000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783026000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783026000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783027000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783028000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783029000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783030000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783030000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783032000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783032000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783033000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783034000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783034000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783035000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783036000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783036000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783037000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783038000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783039000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783040000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783040000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783041000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783041000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783042000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783043000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783044000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783044000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783045000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783046000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783047000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783047000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783048000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783049000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783049000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783050000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783052000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783053000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783053000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783054000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783055000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783055000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783056000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.783057000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784626000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784627000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784627000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784628000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784628000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784629000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784630000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784631000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784631000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784632000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784633000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784634000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784634000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784635000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784635000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784636000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784636000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784682000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784682000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784683000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784683000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784684000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784684000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784687000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784688000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784689000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784689000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784690000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784690000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784691000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784691000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784692000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784692000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784693000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784694000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784694000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784695000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784695000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784696000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784696000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784696000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784697000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784697000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784698000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784699000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784699000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784700000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784701000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784701000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784701000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784702000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784702000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784705000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784706000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784706000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784707000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784708000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784708000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784709000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784709000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784710000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784710000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784711000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784711000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784712000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.784712000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785436000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785436000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785437000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785438000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785438000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785439000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785440000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785441000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785441000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785442000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785442000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785443000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785444000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785445000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785447000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785447000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785448000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785449000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785449000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785450000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785451000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785452000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785453000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785454000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785454000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785455000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785456000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785457000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785457000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785458000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785459000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785460000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785461000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785462000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785463000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785464000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785465000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785465000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785466000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785467000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785467000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785468000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785469000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785469000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785470000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785471000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785472000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785473000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785474000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785474000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785475000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785476000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785476000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785478000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785478000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785479000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785480000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785480000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785481000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785482000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785484000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785485000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785485000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785487000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785488000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785489000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785490000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785491000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785492000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785493000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785494000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785495000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785495000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785496000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785497000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785498000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785499000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785500000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785500000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785501000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785502000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.785502000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786104000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786105000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786105000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786106000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786107000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786108000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786109000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786110000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786110000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786111000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786111000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786112000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786113000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786114000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786115000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786115000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786116000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786117000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786118000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786119000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786119000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786121000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786121000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786122000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786123000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786124000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786124000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786125000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786126000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786126000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786127000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786128000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786667000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786667000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786667000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786669000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786669000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786670000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786671000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786672000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786672000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786674000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786674000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786675000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:47.786675000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
